id,diff_act,as_score,n_watchers,avg_activity_in_days,avg_age_in_days,binned_ip_reported
1215712,1.0,0.00705333405675221,0.0,0.105,0.10344827586206896,1
1215717,0.9704579025110783,0.7248657153708425,0.008,0.545,0.5533661740558291,1
1215744,1.0,0.0018085471940390283,0.0,0.105,0.10344827586206896,1
1215752,1.0,0.5313511656086666,0.0,0.0875,0.08620689655172414,1
1215923,1.0,0.0034362396686741536,0.0,0.105,0.10344827586206896,1
1215924,1.0,0.034904960844953245,0.0,0.105,0.10344827586206896,1
1216037,1.0,0.003255384949270251,0.0,0.105,0.10344827586206896,1
1216044,0.9840848806366048,0.0018085471940390283,0.004,0.46125,0.4618226600985222,1
1216077,1.0,0.16819488904562963,0.0,0.105,0.10344827586206896,1
1216080,0.7958333333333333,0.7248657153708425,0.008,0.15666666666666665,0.19458128078817735,1
1216096,0.9781818181818182,0.16168411914708913,0.0,0.67,0.6748768472906403,1
1216237,1.0,10.0,0.0,0.06,0.05911330049261084,-1
1216239,1.0,0.3098041343388856,0.0,0.085,0.08374384236453203,1
1216243,1.0,0.003978803826885862,0.0,0.105,0.10344827586206896,1
1216269,0.965,1.8897509630513807,0.0,0.9625,0.9827586206896551,1
1216278,1.0,1.2522380771526231,0.0,0.105,0.10344827586206896,1
1216325,0.965,1.8897509630513807,0.0,0.9625,0.9827586206896551,1
1216334,1.0,0.0575118007704411,0.0,0.34,0.33497536945812806,1
1216342,0.9670588235294117,1.8897509630513807,0.004,0.5112500000000001,0.520935960591133,1
1216356,1.0,1.8897509630513807,0.0,0.065,0.06403940886699508,1
1216373,0.9783393501805054,0.7248657153708425,0.004,0.33625,0.33866995073891626,1
1216379,0.9261335933690882,0.3114318268135207,0.052000000000000005,0.6758928571428572,0.7192118226600985,1
1216437,1.0,0.06402257066898161,0.0,0.25,0.24630541871921183,1
1216472,0.9342105263157895,7.214294757021684,0.012,0.53,0.5591133004926108,2
1216473,0.8888888888888888,0.01718119834337077,0.008,0.05083333333333333,0.05665024630541872,1
1216561,1.0,0.0012659830358273199,0.0,0.105,0.10344827586206896,1
1216572,0.9524940617577196,0.02929846454343226,0.02,0.16458333333333333,0.17036124794745486,1
1216623,0.9840848806366048,0.0050639321433092795,0.004,0.46125,0.4618226600985222,1
1216644,0.9944237918215614,0.5394896279818422,0.02,0.22041666666666668,0.21839080459770116,1
1216705,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1216726,0.975,0.1848335232307887,0.0,0.5825,0.5886699507389163,1
1216810,1.0,0.012840685077677102,0.0,0.105,0.10344827586206896,1
1216824,0.9840848806366048,0.0575118007704411,0.004,0.46125,0.4618226600985222,1
1216876,1.0,0.10200206174380119,0.0,0.105,0.10344827586206896,1
1217028,1.0,0.08825710306910459,0.0,0.105,0.10344827586206896,1
1217049,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1217134,1.0,0.007595898214963919,0.0,0.022500000000000003,0.022167487684729065,1
1217136,1.0,1.531839473351057,0.0,0.105,0.10344827586206896,1
1217142,1.0,0.16114155498887742,0.0,0.105,0.10344827586206896,1
1217151,0.9415204678362573,1.8897509630513807,0.0,0.4,0.4187192118226601,1
1217170,0.9854368932038835,1.8897509630513807,0.012,0.25125000000000003,0.2512315270935961,1
1217192,1.0,1.8897509630513807,0.0,0.2875,0.2832512315270936,1
1217373,1.0,0.020798292731448828,0.0,0.34,0.33497536945812806,1
1217396,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1217407,0.9758064516129032,0.39625269021395115,0.0,0.6025,0.6083743842364532,1
1217410,0.975,0.0575118007704411,0.0,0.5825,0.5886699507389163,1
1217416,0.975,0.0,0.0,0.5825,0.5886699507389163,1
1217433,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1217435,0.9710391822827938,1.157470204184978,0.028,0.35375,0.3589901477832512,1
1217456,1.0,1.8897509630513807,0.004,0.06375,0.06280788177339902,1
1217475,0.975,0.003074530229866348,0.0,0.5825,0.5886699507389163,1
1217586,0.9484536082474226,1.8897509630513807,0.004,0.2275,0.23645320197044337,1
1217595,1.0,1.531839473351057,0.0,0.105,0.10344827586206896,1
1217621,1.0,0.10200206174380119,0.0,0.105,0.10344827586206896,1
1217622,0.975,0.17615249669940136,0.0,0.5825,0.5886699507389163,1
1217657,0.9198813056379822,0.035990089161376665,0.004,0.7725000000000001,0.8275862068965517,1
1217785,1.0,0.16114155498887742,0.0,0.105,0.10344827586206896,1
1217816,0.9249999999999999,0.06402257066898161,0.016,0.16399999999999998,0.1748768472906404,1
1217852,0.9840848806366048,0.0575118007704411,0.004,0.46125,0.4618226600985222,1
1217866,1.0,0.9558171920496266,0.0,0.1925,0.18965517241379312,1
1217880,0.9673659673659674,1.8897509630513807,0.004,0.5162500000000001,0.5258620689655172,1
1217882,0.975,0.6566834861555713,0.0,0.5825,0.5886699507389163,1
1218096,1.0,0.22697267285189807,0.0,0.105,0.10344827586206896,1
1218105,1.0,0.02857504566581665,0.0,0.105,0.10344827586206896,1
1218132,0.9840848806366048,0.005244786862713182,0.004,0.46125,0.4618226600985222,1
1218134,0.975,0.00036170943880780573,0.0,0.5825,0.5886699507389163,1
1218147,0.9499252615844545,3.585987376340585,0.06,0.19609375,0.20350985221674878,0
1218176,0.975,1.0791601106830881,0.004,0.5825,0.5886699507389163,1
1218201,0.9653284671532848,1.8897509630513807,0.008,0.43833333333333335,0.44745484400656815,1
1218270,1.0,0.12696001302153978,0.0,0.075,0.07389162561576355,1
1218285,0.9840848806366048,0.4823395366502089,0.004,0.46125,0.4618226600985222,1
1218288,0.975,0.014830086991120033,0.0,0.5825,0.5886699507389163,1
1218331,1.0,0.0005425641582117085,0.0,0.105,0.10344827586206896,1
1218337,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1218554,0.975,3.585987376340585,0.0,0.5825,0.5886699507389163,0
1218579,0.975,0.16403523049933988,0.0,0.5825,0.5886699507389163,1
1218774,0.975,0.06510769898540501,0.0,0.5825,0.5886699507389163,1
1218775,1.0,0.00036170943880780573,0.0,0.105,0.10344827586206896,1
1218902,1.0,0.0077767529343678215,0.0,0.34,0.33497536945812806,1
1218905,1.0,0.02875590038522055,0.0,0.34,0.33497536945812806,1
1219171,1.0,0.008681026531387337,0.0,0.34,0.33497536945812806,1
1219235,0.975,0.11719385817372903,0.0,0.5825,0.5886699507389163,1
1219284,0.9594748858447488,1.157470204184978,0.072,0.2186842105263158,0.22465646875810216,1
1219332,0.975,0.058596929086864515,0.0,0.5825,0.5886699507389163,1
1219362,0.9545454545454546,0.045756244009187416,0.0,0.1025,0.1059113300492611,1
1219366,0.9692307692307692,1.8897509630513807,0.012,0.155,0.15763546798029557,1
1219505,0.892271662763466,0.3098041343388856,0.008,0.315,0.34811165845648606,1
1219517,0.9702823179791975,7.214294757021684,0.008,0.5416666666666667,0.5500821018062397,2
1219540,0.9840848806366048,0.02875590038522055,0.004,0.46125,0.4618226600985222,1
1219565,1.0,0.0034362396686741536,0.0,0.105,0.10344827586206896,1
1219652,1.0,0.013564103955292714,0.004,0.2075,0.2044334975369458,1
1219653,0.975,0.17054600039788037,0.0,0.5825,0.5886699507389163,1
1219674,0.975,0.1848335232307887,0.0,0.5825,0.5886699507389163,1
1219694,0.9840848806366048,0.0575118007704411,0.004,0.46125,0.4618226600985222,1
1219721,0.9781818181818182,0.16168411914708913,0.0,0.67,0.6748768472906403,1
1219744,1.0,0.08735282947208507,0.0,0.065,0.06403940886699508,1
1219762,1.0,0.09675727488108801,0.004,0.10875,0.10714285714285715,1
1219781,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
